Gene	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_17	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_79	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_29	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_30	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_71	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_99	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_70	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_97	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_37	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_78	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_85	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_74	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_82	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_75	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_1	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_52	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_31	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_26	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_83	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_54	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_11	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_32	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_56	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_89	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_43	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_45	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_40	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_48	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_39	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_35	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_10	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_42	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_69	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_22	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_93	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_28	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_65	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_96	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_34	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_84	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_53	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_33	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_20	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_57	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_87	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_14	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_55	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_51	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_58	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_19	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_76	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_90	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_23	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_16	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_38	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_50	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_72	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_36	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_88	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_67	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_25	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_73	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_86	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_27	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_12	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_61	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_18	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_47	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_68	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_77	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_8	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_59	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_5	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_3	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_64	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_4	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_0	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_21	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_98	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_13	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_81	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_9	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_2	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_41	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_62	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_49	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_94	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_15	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_44	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_7	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_92	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_91	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_24	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_95	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_80	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_46	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_60	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_66	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_63	Hackathon_April2024_CD8_exhausted_vs_Macrophages_pretreatment_6
MTRNR2L8	4.47949504265142	4.56770679732705	4.38962010724754	4.66464318233365	4.6667265172944	4.84455783248256	4.83316825091244	4.1525533967597	5.23220001759113	4.5802580760897	4.8214967732334	3.8507474276514	4.50237626506561	4.88843272590153	4.7465013391008	4.40810092615078	4.77711101531501	4.52097426499985	4.54388144021992	4.77969628548992	4.2423913666152	5.24585937784521	4.09133618420392	4.54284974440159	4.33171755655834	4.75552810571324	4.219350809764	4.70153754385326	4.20944457138965	4.60736012363839	4.53390200066395	4.90894050487343	5.01634160962001	4.54808343351609	4.59969111280649	4.11627980631401	4.97728181381293	4.57410959304011	3.76116150100675	4.58360278482423	4.77841973811953	4.55701283847166	4.78058039271841	4.69071628045668	4.76895110898725	4.49155287365678	5.01256254086897	5.06037836423359	4.54098410925806	4.77604383546021	4.6054100342958	4.91200150528363	5.72714951011078	4.98081992392477	5.2674010262361	4.63304788994057	4.85402109487791	5.1381037580578	5.49807438368228	4.87770032562841	5.07377568297106	4.99154333753223	5.14153445427927	4.38043041812331	4.85731831888536	5.09827767163689	4.84260096344066	5.27081064011319	4.30143150101805	4.64754681271208	5.04239828917339	5.05015590003175	5.14739514179213	5.07374058668802	4.26840070383657	4.38970849982389	4.71495705400702	5.12222704461831	5.12484476178787	5.22376869685071	3.81235790138708	4.55796937835201	5.11495076673639	4.641874326606	4.6425053917397	4.43704334440946	5.19106573157223	4.85881228734771	5.00935323158247	4.91455052519582	5.12723716261898	4.92393215251409	4.83968129185574	5.34017759182246	5.12182605463609	4.63102146539353	4.73141822679594	5.19856511503672	4.95843354001031	5.56018367904891
HLA-DRA	2.04852226371332	2.99259155519028	2.35906437683964	2.79192305739224	2.11625568725705	4.41149099860349	2.52809325609373	4.40804656993323	2.19586671812382	2.93277846822111	2.1618413061078	1.77643026672935	2.65372834130118	2.92133455475351	2.58499543502268	4.12730782483834	4.77711101531501	4.1707132185629	2.50016585588805	3.19960033133984	1.83481601517161	1.64704874557426	2.81324830986385	2.13782669631197	2.82367228202542	2.48419421572489	4.08791838274335	3.09057139501141	1.38312649341345	2.84252237460641	1.14895114343569	1.72863229776276	0.661546702139798	1.48639818341389	2.79914214949467	2.91914046850059	2.32693431170486	1.52513632976383	4.34617967412646	3.31906595755266	1.39113752299537	1.05552307291806	0.965908668584071	1.48321054793325	2.31451971054737	2.69503421575232	3.66148816516985	1.23259922757637	4.07516043044938	1.61813431960424	0.355453471499889	4.1225719087353	1.36604133394014	0.777913575989867	0.816200465732926	0.969676001965388	0.571154221788847	1.81440546038003	1.49645982824847	3.7562404352878	3.08105199257076	1.5204538515082	1.75000427399185	0.909042515079472	1.41237557720955	1.36487967272699	1.09754675846602	1.48205829528542	4.70542940013558	1.30633228811835	0.156995176629099	1.00304769387008	0.732999847302276	2.18046552169352	1.37164025700713	0.832083515508401	1.94724105881479	2.0023589087947	1.54481171666924	1.70467036932869	2.57322684613683	2.06094261856714	0.633920966334616	1.90596242927706	4.44127493870659	2.50272952740629	3.87281514527377	1.17358228974383	4.33044980624045	0.409007315600693	1.64938593892787	1.30845916800275	0.548294892514213	1.01303315690975	1.26566115191035	0.805179859682959	1.39203293883639	1.16335068126512	1.17915839491093	0.98051686039412
CXCL13	2.39550866477625	4.16412654710351	2.29094192691558	1.77319843074613	2.55570634802949	1.87828445958876	2.89030277504818	0.456489546042404	0.163398973840663	3.48856808477527	1.25563869766126	0	2.90529169443984	0.532181123361375	0.690301048090062	0.934663129503634	1.35156921890114	1.57610142187669	3.58889168725555	3.94290485086154	2.31305661515779	2.39203525070689	2.56400464752048	2.66986826958289	1.77663867589479	1.98766522305782	1.43078799114669	4.13246575912422	1.17573116737087	1.65412851854112	1.71903187862382	1.67750020557408	2.45879998796698	1.96319487000158	2.81935257404479	1.41143399168801	1.02750765070364	3.11682628414907	3.09100471629458	2.16761316597405	2.35470393725025	1.81678762682454	0.18514816260439	3.42790036063685	2.19090231201174	0.765701355335145	2.50432716636121	1.55575590738022	2.17961545732654	2.85408171653367	2.40708788667508	2.15056629644807	2.63740604671297	0	3.00002686997087	0.283235688267088	2.12763251926467	1.42058423631885	2.69890213075085	0.15807946865482	1.41073484523541	3.20856563505112	3.27605801156186	4.01047953386989	2.19017554759022	1.59820796224312	0	0.157089085861623	0.126698639092229	3.57423416081432	1.96285701364678	4.11508801445562	2.67528152376879	1.31469549787533	2.71606418308982	1.75088659102444	2.15564579258868	2.73982507058296	1.9073878660539	2.80023625678285	2.09159547320193	1.61933241545531	0.806021258470099	0.905176618372489	0	2.83895916080111	2.84320321447107	2.01683937438169	1.88734817874542	1.617918225178	3.00653845420223	0.155959802294281	2.66221411526492	1.66532900457185	1.21661464772207	2.51046212922923	1.35373740970246	3.36803618492534	2.31918426178562	0
MT1E	0.393798781058032	1.01178462551934	0.298919970446637	0.642236452656425	0.53981324243195	0.667882560728324	0.258997511021348	0.109486118396075	1.14105750353645	0.777267624567457	0.272893211034357	0.4505198404625	0	0.532181123361375	0.508549366196585	0.685137399023682	0.607144022263515	0.711367373882108	0.639092800686996	1.34570908100478	0.250400322522587	0.144313095391322	0.277383717360002	1.28983817211387	0.27518288092033	1.95323675577671	0.154841866507449	0.638255912977283	0.557806806825092	0.792154592066341	1.3424163549478	0.877101803022463	0.661546702139798	0.542464141712693	0.513358390256205	0.657804913115337	0.346437793044111	0.282836492489814	0.281841442155396	1.34211479098297	1.2648804449945	0.661005579078825	0.797678510882918	1.95784681364222	0.843238138233493	0.284212226348143	0.351589285148744	0.558319767338323	0.367374121441252	1.04311105504163	0.617159401529661	2.03605998707218	0.593910277120535	1.25902426493421	1.11532852929476	0	0.268593805786066	0.538556392863451	0.886703386921452	0.294547356479385	0	0.928947571210355	1.05357631847331	1.09055546184762	0.524820205078118	0.294884184753773	0.545870872028107	0.993621514318368	0.431976940443492	0	0.156995176629099	1.22882458640557	0.665853328681711	0.956329427883049	0.462703419795097	1.23894514925485	0.964753694069991	0.812461034667962	0.479034503204511	1.0295583496892	0.714809721138288	0.575934447344729	0.162966632725786	1.23951780406778	0.224965874132629	0.333504606506771	0.50201300909985	0.170695586903582	0.541268169233096	1.43517435640683	0.336729578000245	0.779991874178988	0.548294892514213	0.329134507611664	0.292215384765841	0.425388781259135	0.979326060572471	1.94806236239398	0.895059160614938	0.635753562532258
HLA-DQA1	1.35985108569709	1.75338330987731	1.95967636912198	2.23686119909562	1.7192592138728	3.00372152497811	1.54657952581888	2.78237198348584	1.72547117741977	2.44925168259241	0.663347460104234	0.969354437158252	1.98304289297253	1.99112623353704	2.45152526427438	2.76639735228492	3.25102762635793	3.39177481284479	1.55353856445865	2.0564520234551	1.22922705126962	1.64704874557426	2.31359136844145	1.76623430821569	1.69282281579092	1.17030970597496	2.50313230731399	2.23391116211663	0.557806806825092	2.33825667667657	0.430951252091487	0.877101803022463	0.171898625833348	0	1.20840094476709	1.95282542725785	0.867130640057219	0.151384652711195	3.24182735444396	2.62441323384267	1.01090432449378	0.384152567345112	0.18514816260439	0.679782861436427	1.44365501392972	1.80748201660811	2.77429012780034	0.836612477827889	2.68198677995	0.904390628052094	0.250409777174103	2.93452746030261	1.02400508033532	0.289877988428247	0.489159406402121	0.598036705782112	0.731614188094245	0.451601040361082	0.702784587133147	2.22142329362557	1.15923869766076	0.638466679402515	0.927536481310939	0.687110654155101	0.296451609827765	0.52232423642249	0.896994511330935	0.784220643722433	3.42918707926196	0.922109989378256	0.156995176629099	0.296628774559188	0	1.01607828708785	1.01707194996427	0.359561214849335	1.44651477670151	0.929005851963509	0.186345350614668	0.788405545762326	1.64387624957914	1.33596138879256	0.535317043445763	1.19099426975305	3.07087770433035	1.45832714507678	2.38977706972522	0.556478576413032	2.70355865836747	0	0.588186945103567	0.290845892145553	0	0.178047760856708	0.927136352891056	0.302661917910347	0.472877034507614	0.461742878434359	0.675485656541409	0.200579827674712
MT2A	1.91563152793946	2.79949070041482	1.80035983878858	2.3411609845926	2.24549605623044	2.32085084938683	2.05406005738943	1.93165672650354	2.83177555332463	3.02252106215282	2.00580560647375	1.45219541452512	1.58808040270487	2.39904439001979	2.77760466648196	2.42144999208987	2.93899108326367	2.7875132636832	2.39712222578841	2.40817285555657	2.85422768060846	1.9754453950062	1.81070592671951	2.67941777143122	1.46466653227253	3.59916945589272	2.12451367328361	1.75156332912899	2.62796741236529	1.81395027201609	3.49405582870292	2.53785934849354	2.44262670148387	3.12620235171771	2.14564464096337	2.76561441321103	2.16658229202818	2.33372646318944	1.87712106934166	2.76503676807675	2.92529732772945	2.38285163219346	2.88379060514763	3.03658755948178	2.29987777466238	1.69334716676978	1.50652743867996	1.8882811493744	1.93429635257962	2.26579175157403	2.63527173335382	3.45532786219642	2.20943453126086	3.26651610442403	2.75171384102546	2.89180046199936	1.75369704087537	2.68783409677864	1.84066289009384	2.06056076333084	1.45424701892571	2.03313410747795	2.38406099862756	2.51459312241755	2.67124936959339	2.34484899427209	2.21580076492381	3.45909114391241	1.91813080237256	2.3113013294102	1.62526387743656	2.77391514971848	2.0132869518539	2.92441906289414	2.22322481599268	2.45730265598435	3.46130998131526	2.38768918073513	2.10038809853492	1.92416752530327	2.34124601331219	2.36621883280242	3.05294899650919	2.64530352760481	2.02277587987917	1.48856047327137	3.15958029255664	2.38553463898363	2.10191758945755	3.21561488786123	2.32319988634624	2.40935240612127	2.58267800816593	2.25913726785608	2.42934459652581	2.496002317785	2.72183445413248	3.50923703167811	2.54479969525192	2.10640144978817
HLA-DRB1	1.84191760224624	2.75999261612535	2.7037789781849	2.86051012970634	2.7003080712033	4.62057732081008	2.47975435456504	4.30575685721534	2.66116676667541	3.11795770837032	2.24828923660854	2.0018429454997	2.9145163415181	2.77924164078742	2.96500719646304	3.95181532824566	4.58740455483717	4.15620023592892	2.43701811014081	3.38130384114255	2.1447958916068	2.03804222210603	2.79387844483317	2.53663606672922	2.77549976842125	2.80704658722397	3.77363930595318	3.12385951637269	1.70129173831456	3.55906139437505	1.64385560473585	2.3820853074605	1.55838643918788	1.44481854834653	2.18413891106816	3.12293006361543	2.77525904280039	1.95266322080359	4.62743850601212	3.12343267190462	1.90523779001399	1.62120874328146	1.70014258622688	1.72702245292115	2.26993461107502	2.66116493218165	3.10669724474741	2.42314956390849	3.94655803355386	2.40777171565218	1.18674938223586	4.05509375821059	2.15454082833275	1.77084806801254	1.53211009899605	1.71987881516807	1.57929741922026	2.02346479291682	2.0708676840515	3.49208032448364	3.40674007988179	2.20189993625635	2.17602061769552	2.14877931753739	1.92662786177688	1.8155674952003	1.86343373948415	2.28698322716511	4.48484953987383	1.97777559024379	1.21783416670427	1.84883187015796	1.01419270578588	2.55379074869502	2.08695652696155	1.89086670006455	2.488579928381	2.41294936377344	2.0489389371023	2.41582726492009	2.91970411934292	2.6776583260762	1.3885308755662	2.0837634064386	4.3941127247791	2.68940078926133	3.61424238425906	1.5523578889382	4.03832276835242	1.04831850169876	1.68713267825623	2.3940674080672	1.10138358565758	1.54815071464478	1.58984765376866	1.68976552008461	2.054353921823	1.90533560854969	2.00596277815235	1.38591947826636
HSPA1A	0.895192347247957	1.50430193133207	3.64490099013476	2.35346557620076	2.56675785724102	2.79483995063888	3.65946903263301	3.01741401429995	3.68126032890939	2.22231154046708	2.14361733466868	3.07412183191557	3.61267363060753	2.77924164078742	1.78701140486506	2.77519918002552	2.92628293022831	2.53463868298059	1.41868025721144	2.53297505282899	3.91651970195272	2.52478306123489	2.24826885124147	2.13782669631197	3.29492015515939	2.63672930305794	2.72361070862115	2.55792591414435	2.50164553390507	4.09766071227356	1.41041195418479	0.247472790127492	1.77096022791601	0.307573137141342	3.95101081407729	3.25094275939774	1.9364813493078	1.13936171137734	2.9044462335893	3.14288593954078	2.67469539300147	1.25218291431093	3.25093249467051	0.739615756932541	3.8908784290196	2.82983541724067	3.19678311032652	3.47252129328868	3.14401870563866	3.03739000300585	3.17414666353425	3.15527039366649	1.23348372947548	2.06602962596465	2.61145806676849	3.08149896075601	2.47975931412426	3.39060692246106	2.9520285399155	4.46361692084576	3.37606013565915	3.2637634905124	3.11642798933191	1.6324733100238	2.5969539278444	1.48833369742556	1.60815913988127	3.39272406480101	2.22349522232699	1.87999906034849	1.55599058462729	3.1398417362148	3.35719999576687	0.673595575154018	0.943503427023636	2.06979643453478	2.488579928381	0.680519387551455	1.84463576340857	0.717791138052183	1.25422321866612	3.51314126947644	2.11104849373693	1.13999558883398	2.28541851800715	3.66360630529895	1.86828298202028	2.41922339695995	1.97079592709245	0.698455797670255	0.693597484522686	1.10702699842789	2.72397951920259	2.50985764621027	0.411504969128774	0.805179859682959	0.373942135670195	0.77641904491324	1.81589869563612	0.105310539396536
HLA-DQB1	1.40031573636376	1.85796107857181	1.77115258166193	2.15081314685555	1.09991875538643	3.2025123656036	1.77120033282725	3.50847455704532	1.34549899220366	2.04888424316387	1.4201157700656	1.20825909612435	1.88517969705384	1.91645131772587	2.09506019546072	2.35700591582558	3.49576683087259	3.24552673038415	1.64394602760633	1.98100146886655	1.22922705126962	1.33353250801058	1.9101508818033	1.21048907761915	1.72154911508526	1.40793036375456	2.8179499791814	2.49853845305527	0.557806806825092	2.29355429936794	0.961708211564916	0.93386138609004	0.446397380321992	0.431899565576509	1.54541405762096	1.67570614739926	1.1656834817486	0.597308119278516	3.46860036023869	2.51029122785506	0.584773304106507	0.384152567345112	0.595306597672322	0.796069887429114	1.54275181315152	2.29003689328701	2.62323139240164	1.05407980161621	2.98534735873757	1.72188789480232	0.355453471499889	3.29089912111895	0.679690840602249	0.98631002800175	0.274195795783053	0.503701888261809	0.480107018738144	0.618551692749927	0.798966306636221	2.25789766547067	2.50977101721448	1.15376666181188	1.05357631847331	0.840395990688363	0.867230680707007	0.619192214447592	0.896994511330935	1.05469465158768	3.67620816696988	0.697998910423247	0.156995176629099	0.525102176624265	0.432209234057321	1.27071632413511	0.777821174116366	0.892954724784527	1.18595069617617	1.64444912368955	1.04505134496588	1.30826349950841	1.31207557968081	1.91147550074715	1.08077805804052	1.23951780406778	3.43467463454888	1.91777837175573	3.01064491179559	0.65785575138588	3.11553694844647	0.155670305407017	0.956065636499327	1.04962210111971	0.311264368880079	0.178047760856708	0	0.302661917910347	1.08686461912737	0.706539684889933	0.958703174938146	0.510625703733321
GNLY	0.754276041829814	1.17183666109068	3.18505896726221	3.50548223697422	0.827781016956798	3.48160228123139	3.52090432491768	2.91622315909384	1.81607563969998	2.46186131559645	1.00271782177543	0.855129207417919	3.5465825540712	3.0117361838689	0.603548745405981	1.99142964516769	2.522036533677	3.45922095496152	2.89864792439371	2.55969080020803	2.40704904956936	3.60717494839345	1.31297542315307	1.52648146076745	2.38138845656876	2.9063504920452	2.84751720129658	1.67091261661402	2.063172634159	1.65412851854112	2.19122080695707	3.55463140312494	2.91467632069664	3.33893470981308	2.04237977906269	3.03743703226718	1.76306008229213	1.65814168099326	0.68143160649449	3.24069130114669	3.47527198072612	2.54232899256577	3.01173794194326	2.79311562683537	2.64558602439727	3.60631063749677	1.75354044510487	2.98028029555786	2.66152731983145	1.27347431384994	2.82093942850407	2.85753750295085	3.25734759025797	2.90786336036235	1.34527731337549	3.76290124146359	2.81626510250939	3.77336930507768	1.04199339466855	1.72704320323072	2.2583960451744	1.57476529993914	0.783288030460172	1.9819804359104	1.60309602586697	4.13068115480326	3.21004226780927	2.6580044223954	1.95704371969149	3.16627044208145	3.33321847180247	3.75614575334438	3.32854452102352	3.95638593652535	3.29167773300324	2.50554359808488	2.32801938572377	1.56031929121997	3.67134559025431	2.46801258679883	3.44931730252003	2.54017412960608	3.02755613763353	3.60624850688288	2.28541851800715	2.28652511675991	2.22091377661796	3.57291035040633	3.68701762431084	2.72899449206784	2.66806610987184	3.67155227477196	1.49714805054138	3.1364376793395	2.74687553206182	2.06590125278782	2.95954912856404	2.78857084119233	3.78286884985139	1.02133135629225
